//X Y Z Scalar_field Scalar_field_#2 Scalar_field_#3
11.660900 -1.676800 2251.363525 2028.0000 652.0000 1453.0000
11.663700 -1.684600 2251.364502 2028.0000 653.0000 1416.0000
11.619100 -1.685400 2251.351074 2028.0000 654.0000 1412.0000
11.665000 -1.699800 2251.365234 2028.0000 655.0000 1442.0000
11.673700 -1.730400 2251.368408 2028.0000 659.0000 1404.0000
11.677800 -1.738400 2251.369873 2028.0000 660.0000 1448.0000
11.682800 -1.746800 2251.371582 2028.0000 661.0000 1431.0000
11.690800 -1.755500 2251.374268 2028.0000 662.0000 1409.0000
11.691000 -1.762900 2251.374512 2028.0000 663.0000 1449.0000
11.700700 -1.771800 2251.377441 2028.0000 664.0000 1316.0000
11.694100 -1.778100 2251.375488 2028.0000 665.0000 1344.0000
11.719500 -1.789700 2251.383545 2028.0000 666.0000 1361.0000
11.726500 -1.798200 2251.385986 2028.0000 667.0000 1365.0000
11.633100 -1.510200 2251.344482 2029.0000 630.0000 1392.0000
11.628400 -1.517500 2251.343262 2029.0000 631.0000 1395.0000
11.599000 -1.528400 2251.334473 2029.0000 633.0000 1360.0000
11.594000 -1.541800 2251.333008 2029.0000 635.0000 1350.0000
11.664600 -1.558600 2251.354980 2029.0000 636.0000 1428.0000
11.622200 -1.575400 2251.342285 2029.0000 639.0000 1333.0000
11.602700 -1.594100 2251.336426 2029.0000 642.0000 1308.0000
11.643200 -1.607500 2251.349121 2029.0000 643.0000 1325.0000
11.654800 -1.616300 2251.352783 2029.0000 644.0000 1261.0000
11.631000 -1.620800 2251.345703 2029.0000 645.0000 1321.0000
11.652800 -1.645600 2251.352783 2029.0000 648.0000 1309.0000
11.646600 -1.674600 2251.351318 2029.0000 652.0000 1237.0000
11.636000 -1.680400 2251.348145 2029.0000 653.0000 1138.0000
11.653100 -1.720000 2251.354004 2029.0000 658.0000 1339.0000
11.674100 -1.730300 2251.360596 2029.0000 659.0000 1403.0000
11.678900 -1.738400 2251.362305 2029.0000 660.0000 1472.0000
11.683800 -1.746700 2251.364014 2029.0000 661.0000 1482.0000
11.667000 -1.751700 2251.358887 2029.0000 662.0000 1461.0000
11.658900 -1.757800 2251.356689 2029.0000 663.0000 1392.0000
11.700500 -1.771600 2251.369385 2029.0000 664.0000 1366.0000
11.712500 -1.780700 2251.373291 2029.0000 665.0000 1339.0000
11.713300 -1.788600 2251.373779 2029.0000 666.0000 1300.0000
11.744700 -1.800800 2251.383545 2029.0000 667.0000 1361.0000
11.637700 -1.510600 2251.338135 2030.0000 630.0000 1415.0000
11.596400 -1.535100 2251.325928 2030.0000 634.0000 1403.0000
11.601900 -1.586600 2251.328369 2030.0000 641.0000 1329.0000
11.635100 -1.598400 2251.338623 2030.0000 642.0000 1326.0000
11.639600 -1.606800 2251.340088 2030.0000 643.0000 1351.0000
11.643200 -1.614500 2251.341309 2030.0000 644.0000 1302.0000
11.646000 -1.622700 2251.342285 2030.0000 645.0000 1297.0000
11.641500 -1.643900 2251.341309 2030.0000 648.0000 1250.0000
11.667000 -1.714600 2251.350342 2030.0000 657.0000 1458.0000
11.669200 -1.722200 2251.351074 2030.0000 658.0000 1367.0000
11.672700 -1.729900 2251.352295 2030.0000 659.0000 1398.0000
11.678600 -1.738200 2251.354248 2030.0000 660.0000 1441.0000
11.681600 -1.746300 2251.355225 2030.0000 661.0000 1471.0000
11.703600 -1.771900 2251.362549 2030.0000 664.0000 1391.0000
11.716800 -1.781200 2251.366699 2030.0000 665.0000 1302.0000
11.722100 -1.789700 2251.368408 2030.0000 666.0000 1336.0000
11.746300 -1.800800 2251.375977 2030.0000 667.0000 1359.0000
11.619200 -1.582100 2251.325684 2031.0000 640.0000 1430.0000
11.608900 -1.587400 2251.322510 2031.0000 641.0000 1375.0000
11.636500 -1.598400 2251.331299 2031.0000 642.0000 1376.0000
11.638200 -1.606500 2251.331787 2031.0000 643.0000 1359.0000
11.638900 -1.613700 2251.332031 2031.0000 644.0000 1359.0000
11.643400 -1.622100 2251.333496 2031.0000 645.0000 1311.0000
11.639800 -1.629300 2251.332764 2031.0000 646.0000 1345.0000
11.702300 -1.726900 2251.353271 2031.0000 658.0000 1073.0000
11.676500 -1.737700 2251.345703 2031.0000 660.0000 1403.0000
11.675200 -1.745100 2251.345459 2031.0000 661.0000 1494.0000
11.606500 -1.742300 2251.324707 2031.0000 662.0000 1434.0000
11.696200 -1.770600 2251.352295 2031.0000 664.0000 1339.0000
11.714700 -1.780700 2251.358154 2031.0000 665.0000 1322.0000
11.725100 -1.790000 2251.361572 2031.0000 666.0000 1356.0000
11.764500 -1.803500 2251.373535 2031.0000 667.0000 1314.0000
11.625100 -1.575300 2251.319580 2032.0000 639.0000 1401.0000
11.632600 -1.583800 2251.322021 2032.0000 640.0000 1416.0000
11.601100 -1.593400 2251.312500 2032.0000 642.0000 1371.0000
11.639500 -1.606500 2251.324219 2032.0000 643.0000 1374.0000
11.639500 -1.613600 2251.324463 2032.0000 644.0000 1425.0000
11.642700 -1.621900 2251.325684 2032.0000 645.0000 1327.0000
11.643600 -1.629600 2251.325928 2032.0000 646.0000 1342.0000
11.698800 -1.733400 2251.344482 2032.0000 659.0000 1050.0000
11.674300 -1.737200 2251.337158 2032.0000 660.0000 1414.0000
11.622200 -1.737000 2251.321289 2032.0000 661.0000 1384.0000
11.639000 -1.761700 2251.326904 2032.0000 664.0000 1318.0000
11.707500 -1.779400 2251.347900 2032.0000 665.0000 1346.0000
11.726400 -1.790000 2251.354004 2032.0000 666.0000 1381.0000
11.779100 -1.805500 2251.370117 2032.0000 667.0000 1247.0000
11.592800 -1.570700 2251.301758 2033.0000 639.0000 1304.0000
11.607600 -1.601900 2251.306885 2033.0000 643.0000 1392.0000
11.643000 -1.613900 2251.317627 2033.0000 644.0000 1445.0000
11.645500 -1.622100 2251.318604 2033.0000 645.0000 1391.0000
11.641700 -1.629200 2251.317383 2033.0000 646.0000 1346.0000
11.602800 -1.630600 2251.305908 2033.0000 647.0000 1280.0000
11.642900 -1.673400 2251.318604 2033.0000 652.0000 1333.0000
11.650700 -1.696800 2251.321289 2033.0000 655.0000 1396.0000
11.659400 -1.720300 2251.324463 2033.0000 658.0000 1508.0000
11.667500 -1.728600 2251.326904 2033.0000 659.0000 1376.0000
11.672500 -1.736700 2251.328613 2033.0000 660.0000 1370.0000
11.625900 -1.737400 2251.314697 2033.0000 661.0000 1433.0000
11.683700 -1.775600 2251.332764 2033.0000 665.0000 1374.0000
11.725900 -1.789800 2251.345703 2033.0000 666.0000 1340.0000
11.604700 -1.608500 2251.298096 2034.0000 644.0000 1401.0000
11.645800 -1.622000 2251.310791 2034.0000 645.0000 1398.0000
11.645600 -1.673600 2251.311523 2034.0000 652.0000 1340.0000
11.660100 -1.712900 2251.316650 2034.0000 657.0000 1422.0000
11.662500 -1.720500 2251.317383 2034.0000 658.0000 1481.0000
11.665900 -1.728200 2251.318604 2034.0000 659.0000 1390.0000
11.670300 -1.736200 2251.320068 2034.0000 660.0000 1305.0000
11.676700 -1.744800 2251.322266 2034.0000 661.0000 1450.0000
11.679400 -1.760000 2251.323242 2034.0000 663.0000 1402.0000
11.601100 -1.579000 2251.288818 2035.0000 640.0000 1322.0000
11.594100 -1.599700 2251.287109 2035.0000 643.0000 1348.0000
11.620300 -1.640000 2251.295410 2035.0000 648.0000 1318.0000
11.646000 -1.673500 2251.303711 2035.0000 652.0000 1344.0000
11.660600 -1.712700 2251.308838 2035.0000 657.0000 1322.0000
11.662100 -1.720300 2251.309570 2035.0000 658.0000 1413.0000
11.664200 -1.727700 2251.310303 2035.0000 659.0000 1439.0000
11.654000 -1.733600 2251.307373 2035.0000 660.0000 1339.0000
11.605300 -1.734000 2251.292725 2035.0000 661.0000 1380.0000
11.603500 -1.593000 2251.281982 2036.0000 642.0000 1334.0000
11.631800 -1.604700 2251.290527 2036.0000 643.0000 1415.0000
11.646500 -1.636200 2251.295410 2036.0000 647.0000 1393.0000
11.638700 -1.642400 2251.293213 2036.0000 648.0000 1332.0000
11.644800 -1.673100 2251.295654 2036.0000 652.0000 1335.0000
11.636400 -1.679200 2251.293213 2036.0000 653.0000 1263.0000
11.724500 -1.789000 2251.321533 2036.0000 666.0000 1364.0000
11.601900 -1.592600 2251.273682 2037.0000 642.0000 1371.0000
11.598500 -1.600000 2251.272705 2037.0000 643.0000 1384.0000
11.626100 -1.626300 2251.281494 2037.0000 646.0000 1431.0000
11.648000 -1.636200 2251.288086 2037.0000 647.0000 1393.0000
11.644100 -1.643000 2251.287109 2037.0000 648.0000 1390.0000
11.644600 -1.672900 2251.287598 2037.0000 652.0000 1343.0000
11.644600 -1.680300 2251.287842 2037.0000 653.0000 1341.0000
11.646500 -1.762000 2251.289795 2037.0000 664.0000 1320.0000
11.712300 -1.787000 2251.310059 2037.0000 666.0000 1388.0000
11.759100 -1.801600 2251.324219 2037.0000 667.0000 1363.0000
11.709500 -1.809000 2251.309570 2037.0000 669.0000 1203.0000
11.654300 -1.570700 2251.281006 2038.0000 638.0000 1233.0000
11.657600 -1.578600 2251.282227 2038.0000 639.0000 1367.0000
11.595100 -1.591500 2251.263672 2038.0000 642.0000 1334.0000
11.653600 -1.622400 2251.281738 2038.0000 645.0000 1410.0000
11.653500 -1.630000 2251.281738 2038.0000 646.0000 1439.0000
11.650600 -1.636400 2251.281006 2038.0000 647.0000 1469.0000
11.646300 -1.643200 2251.279785 2038.0000 648.0000 1362.0000
11.644800 -1.672800 2251.279785 2038.0000 652.0000 1353.0000
11.636000 -1.678800 2251.277344 2038.0000 653.0000 1349.0000
11.648500 -1.732300 2251.281982 2038.0000 660.0000 1353.0000
11.667400 -1.742700 2251.287842 2038.0000 661.0000 1348.0000
11.673400 -1.751100 2251.289795 2038.0000 662.0000 1443.0000
11.643300 -1.783600 2251.281494 2038.0000 667.0000 1331.0000
11.662200 -1.801500 2251.287354 2038.0000 669.0000 1135.0000
11.707900 -1.577800 2251.289307 2039.0000 638.0000 1109.0000
11.698100 -1.583900 2251.286621 2039.0000 639.0000 1385.0000
11.596200 -1.584300 2251.256104 2039.0000 641.0000 1302.0000
11.611300 -1.608500 2251.260986 2039.0000 644.0000 1351.0000
11.659100 -1.622900 2251.275391 2039.0000 645.0000 1460.0000
11.655900 -1.630100 2251.274658 2039.0000 646.0000 1359.0000
11.654800 -1.636800 2251.274414 2039.0000 647.0000 1517.0000
11.649600 -1.643400 2251.272949 2039.0000 648.0000 1491.0000
11.635500 -1.671300 2251.269287 2039.0000 652.0000 1355.0000
11.652100 -1.710800 2251.274902 2039.0000 657.0000 1417.0000
11.656200 -1.718700 2251.276123 2039.0000 658.0000 1398.0000
11.660400 -1.726500 2251.277588 2039.0000 659.0000 1335.0000
11.661300 -1.734000 2251.278076 2039.0000 660.0000 1335.0000
11.667400 -1.742500 2251.279785 2039.0000 661.0000 1405.0000
11.670200 -1.750500 2251.281006 2039.0000 662.0000 1425.0000
11.667500 -1.757400 2251.280273 2039.0000 663.0000 1365.0000
11.650500 -1.799600 2251.275879 2039.0000 669.0000 1265.0000
11.737300 -1.820300 2251.302246 2039.0000 670.0000 1336.0000
11.737800 -1.581600 2251.290283 2040.0000 638.0000 783.0000
11.598600 -1.570300 2251.248779 2040.0000 639.0000 1368.0000
11.596000 -1.577400 2251.248291 2040.0000 640.0000 1317.0000
11.607500 -1.600700 2251.251953 2040.0000 643.0000 1334.0000
11.665800 -1.615900 2251.269531 2040.0000 644.0000 1421.0000
11.662000 -1.623200 2251.268555 2040.0000 645.0000 1394.0000
11.654300 -1.629700 2251.266357 2040.0000 646.0000 1354.0000
11.649700 -1.636000 2251.264893 2040.0000 647.0000 1450.0000
11.654600 -1.644000 2251.266602 2040.0000 648.0000 1583.0000
11.648900 -1.695400 2251.265869 2040.0000 655.0000 1366.0000
11.648900 -1.702500 2251.265869 2040.0000 656.0000 1440.0000
11.650400 -1.710400 2251.266602 2040.0000 657.0000 1417.0000
11.654800 -1.718400 2251.267822 2040.0000 658.0000 1402.0000
11.659200 -1.726100 2251.269287 2040.0000 659.0000 1335.0000
11.659600 -1.733600 2251.269531 2040.0000 660.0000 1320.0000
11.665700 -1.742100 2251.271484 2040.0000 661.0000 1432.0000
11.669300 -1.750200 2251.272705 2040.0000 662.0000 1404.0000
11.674700 -1.758300 2251.274658 2040.0000 663.0000 1429.0000
11.632800 -1.796700 2251.262939 2040.0000 669.0000 1298.0000
11.611500 -1.800600 2251.256592 2040.0000 670.0000 1284.0000
11.618000 -1.808700 2251.258789 2040.0000 671.0000 1337.0000
11.626300 -1.817500 2251.261230 2040.0000 672.0000 1219.0000
11.633400 -1.825900 2251.263672 2040.0000 673.0000 1239.0000
11.756500 -1.584000 2251.288086 2041.0000 638.0000 962.0000
11.671100 -1.609300 2251.263184 2041.0000 643.0000 1331.0000
11.668800 -1.616100 2251.262451 2041.0000 644.0000 1446.0000
11.633500 -1.619000 2251.252197 2041.0000 645.0000 1405.0000
11.624200 -1.625400 2251.249512 2041.0000 646.0000 1374.0000
11.648800 -1.635700 2251.256836 2041.0000 647.0000 1383.0000
11.656500 -1.644100 2251.259277 2041.0000 648.0000 1600.0000
11.650900 -1.687800 2251.258301 2041.0000 654.0000 1424.0000
11.650900 -1.695500 2251.258545 2041.0000 655.0000 1400.0000
11.650100 -1.702500 2251.258301 2041.0000 656.0000 1445.0000
11.647400 -1.709800 2251.257813 2041.0000 657.0000 1394.0000
11.653900 -1.718100 2251.259766 2041.0000 658.0000 1423.0000
11.657800 -1.725700 2251.260986 2041.0000 659.0000 1350.0000
11.659300 -1.733400 2251.261719 2041.0000 660.0000 1361.0000
11.663300 -1.741600 2251.262939 2041.0000 661.0000 1429.0000
11.664000 -1.749200 2251.263184 2041.0000 662.0000 1357.0000
11.670000 -1.757400 2251.265381 2041.0000 663.0000 1363.0000
11.724800 -1.579500 2251.270752 2042.0000 638.0000 1253.0000
11.646900 -1.597900 2251.247803 2042.0000 642.0000 1385.0000
11.637300 -1.604500 2251.245117 2042.0000 643.0000 1355.0000
11.625400 -1.609900 2251.241699 2042.0000 644.0000 1382.0000
11.633300 -1.618800 2251.244141 2042.0000 645.0000 1396.0000
11.630900 -1.626100 2251.243652 2042.0000 646.0000 1356.0000
11.657300 -1.636700 2251.251709 2042.0000 647.0000 1417.0000
11.656200 -1.643900 2251.251465 2042.0000 648.0000 1577.0000
11.647200 -1.679800 2251.249268 2042.0000 653.0000 1411.0000
11.651700 -1.687700 2251.250732 2042.0000 654.0000 1447.0000
11.650600 -1.695300 2251.250488 2042.0000 655.0000 1421.0000
11.650100 -1.702300 2251.250488 2042.0000 656.0000 1412.0000
11.648700 -1.709800 2251.250244 2042.0000 657.0000 1461.0000
11.651800 -1.717600 2251.251221 2042.0000 658.0000 1379.0000
11.657300 -1.725500 2251.253174 2042.0000 659.0000 1369.0000
11.657700 -1.733000 2251.253418 2042.0000 660.0000 1341.0000
11.660000 -1.740900 2251.254150 2042.0000 661.0000 1391.0000
11.658500 -1.748200 2251.253906 2042.0000 662.0000 1427.0000
11.664600 -1.756400 2251.255859 2042.0000 663.0000 1337.0000
11.630400 -1.817800 2251.246826 2042.0000 672.0000 1320.0000
11.622100 -1.594400 2251.232666 2043.0000 642.0000 1378.0000
11.631800 -1.603500 2251.235596 2043.0000 643.0000 1339.0000
11.630700 -1.610500 2251.235596 2043.0000 644.0000 1380.0000
11.667700 -1.623500 2251.246582 2043.0000 645.0000 1413.0000
11.665200 -1.630700 2251.246094 2043.0000 646.0000 1386.0000
11.662300 -1.637200 2251.245117 2043.0000 647.0000 1543.0000
11.633800 -1.640500 2251.236816 2043.0000 648.0000 1522.0000
11.621700 -1.668600 2251.233643 2043.0000 652.0000 1366.0000
11.651000 -1.680100 2251.242676 2043.0000 653.0000 1418.0000
11.650400 -1.687400 2251.242432 2043.0000 654.0000 1405.0000
11.651000 -1.695100 2251.242920 2043.0000 655.0000 1453.0000
11.649100 -1.702000 2251.242432 2043.0000 656.0000 1424.0000
11.649300 -1.709700 2251.242676 2043.0000 657.0000 1409.0000
11.651700 -1.717400 2251.243408 2043.0000 658.0000 1399.0000
11.655500 -1.725100 2251.244629 2043.0000 659.0000 1384.0000
11.656600 -1.732600 2251.245117 2043.0000 660.0000 1336.0000
11.654400 -1.739900 2251.244629 2043.0000 661.0000 1319.0000
11.620800 -1.742400 2251.234619 2043.0000 662.0000 1369.0000
11.603100 -1.584400 2251.218994 2044.0000 641.0000 1385.0000
11.609300 -1.592400 2251.221191 2044.0000 642.0000 1397.0000
11.673900 -1.609200 2251.240479 2044.0000 643.0000 1326.0000
11.676400 -1.616700 2251.241211 2044.0000 644.0000 1340.0000
11.670000 -1.623600 2251.239502 2044.0000 645.0000 1387.0000
11.666500 -1.630800 2251.238525 2044.0000 646.0000 1412.0000
11.662800 -1.637100 2251.237549 2044.0000 647.0000 1549.0000
11.647300 -1.672100 2251.233398 2044.0000 652.0000 1438.0000
11.649100 -1.679700 2251.234131 2044.0000 653.0000 1431.0000
11.650600 -1.687200 2251.234619 2044.0000 654.0000 1427.0000
11.649800 -1.694800 2251.234619 2044.0000 655.0000 1459.0000
11.649600 -1.701900 2251.234619 2044.0000 656.0000 1451.0000
11.650700 -1.709700 2251.235107 2044.0000 657.0000 1497.0000
11.641800 -1.715700 2251.232666 2044.0000 658.0000 1388.0000
11.628200 -1.720800 2251.228760 2044.0000 659.0000 1377.0000
11.630900 -1.588000 2251.219482 2045.0000 641.0000 1399.0000
11.679300 -1.601900 2251.233887 2045.0000 642.0000 1468.0000
11.684100 -1.610400 2251.235596 2045.0000 643.0000 1398.0000
11.675300 -1.616300 2251.232910 2045.0000 644.0000 1425.0000
11.666600 -1.623000 2251.230713 2045.0000 645.0000 1385.0000
11.664200 -1.630300 2251.229980 2045.0000 646.0000 1390.0000
11.645600 -1.664700 2251.225098 2045.0000 651.0000 1422.0000
11.649700 -1.672300 2251.226318 2045.0000 652.0000 1469.0000
11.648300 -1.679400 2251.226074 2045.0000 653.0000 1421.0000
11.632000 -1.684400 2251.221436 2045.0000 654.0000 1438.0000
11.607800 -1.570500 2251.204590 2046.0000 639.0000 1354.0000
11.650700 -1.583800 2251.217529 2046.0000 640.0000 1369.0000
11.697300 -1.596900 2251.231201 2046.0000 641.0000 1358.0000
11.695800 -1.603900 2251.230957 2046.0000 642.0000 1386.0000
11.688500 -1.610800 2251.229004 2046.0000 643.0000 1405.0000
11.678400 -1.616600 2251.226074 2046.0000 644.0000 1467.0000
11.666700 -1.622800 2251.222656 2046.0000 645.0000 1461.0000
11.664000 -1.630100 2251.222168 2046.0000 646.0000 1393.0000
11.649800 -1.665200 2251.218506 2046.0000 651.0000 1462.0000
11.650000 -1.672100 2251.218506 2046.0000 652.0000 1425.0000
11.602700 -1.731700 2251.205811 2046.0000 661.0000 1358.0000
11.641500 -1.744900 2251.217285 2046.0000 662.0000 1328.0000
11.644200 -1.752600 2251.218262 2046.0000 663.0000 1316.0000
11.597200 -1.561500 2251.193604 2047.0000 638.0000 1289.0000
11.666700 -1.578300 2251.214355 2047.0000 639.0000 1366.0000
11.712200 -1.592000 2251.227783 2047.0000 640.0000 1364.0000
11.708700 -1.598300 2251.226807 2047.0000 641.0000 1394.0000
11.694500 -1.603600 2251.222900 2047.0000 642.0000 1377.0000
11.690700 -1.611000 2251.221680 2047.0000 643.0000 1384.0000
11.681900 -1.616900 2251.219238 2047.0000 644.0000 1421.0000
11.670600 -1.623200 2251.216064 2047.0000 645.0000 1506.0000
11.661100 -1.629500 2251.213379 2047.0000 646.0000 1365.0000
11.649500 -1.665000 2251.210449 2047.0000 651.0000 1416.0000
11.645900 -1.722900 2251.210449 2047.0000 659.0000 1423.0000
11.642700 -1.729900 2251.209717 2047.0000 660.0000 1325.0000
11.646500 -1.738000 2251.210938 2047.0000 661.0000 1371.0000
11.651800 -1.746300 2251.212646 2047.0000 662.0000 1337.0000
11.652700 -1.753800 2251.212891 2047.0000 663.0000 1337.0000
11.611300 -1.754900 2251.200928 2047.0000 664.0000 1345.0000
11.641900 -1.789000 2251.210449 2047.0000 668.0000 1385.0000
11.654600 -1.798800 2251.214355 2047.0000 669.0000 1385.0000
11.620500 -1.800700 2251.204346 2047.0000 670.0000 1328.0000
11.696000 -1.582100 2251.215088 2048.0000 639.0000 1347.0000
11.712000 -1.591800 2251.219727 2048.0000 640.0000 1352.0000
11.708600 -1.598100 2251.218994 2048.0000 641.0000 1413.0000
11.692600 -1.603200 2251.214355 2048.0000 642.0000 1393.0000
11.688400 -1.610500 2251.213135 2048.0000 643.0000 1397.0000
11.682800 -1.616900 2251.211670 2048.0000 644.0000 1383.0000
11.672700 -1.623300 2251.208740 2048.0000 645.0000 1426.0000
11.652500 -1.657500 2251.203369 2048.0000 650.0000 1559.0000
11.636300 -1.662900 2251.198730 2048.0000 651.0000 1490.0000
11.643200 -1.722400 2251.201904 2048.0000 659.0000 1373.0000
11.643000 -1.729700 2251.201904 2048.0000 660.0000 1351.0000
11.649200 -1.738300 2251.203857 2048.0000 661.0000 1341.0000
11.648900 -1.745700 2251.203857 2048.0000 662.0000 1306.0000
11.648100 -1.752900 2251.203857 2048.0000 663.0000 1343.0000
11.642200 -1.759400 2251.202148 2048.0000 664.0000 1383.0000
11.625900 -1.786400 2251.197998 2048.0000 668.0000 1339.0000
11.661200 -1.799600 2251.208496 2048.0000 669.0000 1434.0000
11.663000 -1.807200 2251.208984 2048.0000 670.0000 1345.0000
11.665600 -1.814800 2251.209961 2048.0000 671.0000 1391.0000
11.661200 -1.821500 2251.208984 2048.0000 672.0000 1409.0000
11.605100 -1.820000 2251.192383 2048.0000 673.0000 1298.0000
11.601000 -1.546700 2251.178955 2049.0000 636.0000 1244.0000
11.667500 -1.563500 2251.198486 2049.0000 637.0000 1234.0000
11.658800 -1.584400 2251.196289 2049.0000 640.0000 1318.0000
11.708500 -1.597900 2251.210938 2049.0000 641.0000 1350.0000
11.692300 -1.603000 2251.206299 2049.0000 642.0000 1393.0000
11.684600 -1.609800 2251.204102 2049.0000 643.0000 1374.0000
11.681000 -1.616400 2251.203369 2049.0000 644.0000 1387.0000
11.663800 -1.621900 2251.198486 2049.0000 645.0000 1389.0000
